,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
2254,34,11.0,1.0,1.0,0.0,1.0,0.0,1,5,4,218,4,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
2255,25,5.0,2.0,3.0,0.0,0.0,0.0,2,5,3,199,2,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
2256,45,1.0,1.0,1.0,0.0,1.0,1.0,2,5,3,207,1,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
2257,34,1.0,1.0,5.0,0.0,0.0,0.0,2,6,5,651,1,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
2258,29,3.0,2.0,3.0,0.0,0.0,0.0,2,6,4,247,2,999,0,1,-3.0,93.0,-41.0,1.0,5076.0,0
2259,53,1.0,1.0,3.2141296431172615,0.0,1.0,0.0,1,7,5,386,2,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
2260,29,6.0,2.0,4.0,0.0,1.0,0.0,1,11,4,239,1,999,0,1,-0.0,93.0,-42.0,4.0,5196.0,0
2261,39,10.0,1.0,6.0,0.0,0.0,0.0,1,8,4,183,1,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
2262,40,3.0,3.0,2.0,0.0,1.0,0.0,1,5,5,164,1,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
2263,27,2.0,2.0,3.0,0.0,1.0,0.0,1,3,1,104,1,6,1,3,-2.0,93.0,-35.0,1.0,5009.0,1
2264,55,11.0,1.0,1.0,0.0,1.0,0.0,1,10,2,156,1,999,0,1,-3.0,92.0,-27.0,1.0,5018.0,0
2265,32,2.0,1.0,2.0,0.0,0.0,0.0,1,8,3,55,1,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
2266,54,3.0,1.0,4.0,0.0,1.0,0.0,1,8,3,103,4,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
2267,39,11.0,1.0,3.0,0.0,1.0,0.0,1,11,1,74,1,999,1,2,-0.0,93.0,-42.0,4.0,5196.0,0
2268,43,6.0,3.0,4.0,0.0,0.0,0.0,2,5,4,644,1,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
2269,41,1.0,3.0,6.0,0.0,1.0,0.0,2,6,3,122,1,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
2270,26,3.0,1.0,2.0,0.0,0.0,1.0,1,11,3,112,1,999,1,2,-3.0,93.0,-30.0,1.0,5018.0,0
2271,52,6.0,1.0,4.0,0.0,1.0,1.0,1,8,3,203,3,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
2272,44,3.0,1.0,3.0,0.0,0.0,0.0,1,8,3,96,2,4,1,3,-3.0,92.0,-31.0,1.0,5076.0,0
2273,38,1.0,1.0,1.0,0.0,0.0,0.0,1,11,3,145,3,999,0,1,-0.0,93.0,-42.0,4.0,5196.0,0
2274,42,2.0,1.0,3.0,0.0,1.0,0.0,1,6,2,122,1,999,1,2,-3.0,93.0,-41.0,1.0,5076.0,0
2275,44,3.0,1.0,3.0,0.0,0.0,0.0,1,11,5,135,2,999,0,1,-0.0,93.0,-42.0,4.0,5196.0,0
2276,27,3.0,2.0,5.0,0.0,1.0,0.0,2,5,5,195,4,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
2277,28,7.0,1.0,3.0,0.0,0.0,0.0,2,6,3,771,2,999,0,1,1.0,94.0,-42.0,5.0,5228.0,1
2278,47,10.0,1.0,3.0,0.0,1.0,0.0,1,8,1,232,2,999,0,1,-3.0,92.0,-31.0,1.0,5076.0,1
2279,34,2.0,1.0,2.0,0.0,1.0,0.0,1,7,1,206,6,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
2280,55,1.0,3.0,6.0,0.0,1.0,1.0,1,5,1,163,1,999,1,2,-2.0,93.0,-46.0,1.0,5099.0,0
2281,34,1.0,1.0,1.0,0.0,1.0,0.0,2,5,1,513,1,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
2282,25,3.0,2.0,3.0,0.0,0.0,0.0,2,8,2,103,3,999,0,1,-3.0,92.0,-31.0,1.0,5076.0,0
2283,31,6.0,2.0,4.0,0.0,1.0,0.0,1,8,2,150,1,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
2284,35,3.0,1.0,2.0,0.0,1.0,0.0,1,7,5,393,1,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
2285,50,7.0,1.0,3.0,0.0,0.0,0.0,1,9,4,718,4,999,3,2,-1.0,94.0,-38.0,1.0,4964.0,0
2286,22,1.0,2.0,1.0,0.0,0.0,0.0,1,7,5,106,1,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
2287,48,4.235494051954358,1.0,6.0,0.0,0.0,0.0,2,5,2,375,1,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
2288,35,1.0,1.0,6.0,0.0,0.0,0.0,2,5,3,36,1,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
2289,34,6.0,1.0,4.0,0.0,1.0,0.0,1,11,3,107,2,999,0,1,-0.0,93.0,-42.0,4.0,5196.0,0
2290,50,1.0,1.0,6.0,0.0,1.0,1.0,2,11,2,234,3,999,0,1,-0.0,93.0,-42.0,4.0,5196.0,0
2291,25,8.0,2.0,2.0,0.0,1.0,0.0,1,7,2,112,1,999,1,2,-3.0,92.0,-34.0,1.0,5076.0,0
2292,51,4.0,3.0,3.0,0.0,1.0,0.0,2,5,1,231,1,999,1,2,-2.0,93.0,-46.0,1.0,5099.0,0
2293,32,8.0,2.0,2.0,0.0,1.0,0.0,2,5,2,107,1,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
2294,59,7.0,1.0,3.0,0.0,1.0,0.0,1,12,4,646,3,6,1,3,-3.0,93.0,-33.0,1.0,5024.0,0
2295,37,1.0,1.0,1.0,0.0,0.0,0.0,1,5,3,138,1,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
2296,40,1.0,1.0,6.0,0.0,0.0,0.0,1,11,2,181,1,999,1,2,-0.0,93.0,-42.0,4.0,5196.0,0
2297,26,6.0,2.0,4.0,0.0,1.0,0.0,2,6,3,605,1,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
2298,32,3.0,1.0,2.0,0.0,0.0,0.0,1,5,4,84,1,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
2299,33,7.0,2.0,3.0,0.0,1.0,1.0,1,4,3,1176,1,999,0,1,-2.0,93.0,-47.0,1.0,5099.0,1
2300,35,5.0,1.0,6.0,0.0,0.0,0.0,2,6,4,140,1,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
2301,32,8.0,2.0,3.0,0.0,1.0,0.0,2,6,3,209,12,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
2302,35,3.0,1.0,2.0,0.0,0.0,0.0,1,7,1,356,3,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
2303,31,6.0,2.0,3.0,0.0,1.0,0.0,1,11,1,984,1,999,0,1,-0.0,93.0,-42.0,4.0,5196.0,1
2304,38,1.0,1.0,1.0,0.0,0.0,0.0,2,6,5,693,3,999,0,1,1.0,94.0,-42.0,5.0,5228.0,1
2305,30,8.0,2.0,2.0,0.0,0.0,0.0,1,8,2,592,3,999,1,2,-2.0,94.0,-38.0,1.0,4992.0,1
2306,32,2.0,1.0,2.0,0.0,1.0,0.0,2,5,3,628,2,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,1
2307,44,1.0,1.0,1.0,0.0,0.0,0.0,1,5,4,556,3,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
2308,35,3.0,2.0,3.0,0.0,1.0,0.0,1,7,1,673,8,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
2309,48,1.0,1.0,1.0,0.0,0.0,0.0,2,6,4,454,4,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
2310,52,9.0,1.0,3.0,0.0,0.0,0.0,1,11,3,172,1,999,1,2,-0.0,93.0,-42.0,4.0,5196.0,0
2311,41,1.0,1.0,1.0,0.0,1.0,1.0,1,5,5,198,1,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
2312,65,10.0,1.0,6.0,0.0,0.0,0.0,1,6,1,89,2,999,0,1,-3.0,93.0,-41.0,1.0,5076.0,0
2313,43,2.0,3.0,2.0,0.0,0.0,0.0,1,7,1,122,2,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
2314,40,1.0,1.0,4.0,0.0,0.0,1.0,1,11,1,80,1,999,1,2,-0.0,93.0,-42.0,4.0,5196.0,0
2315,30,3.0,1.0,3.0,0.0,0.0,0.0,1,7,5,70,1,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
2316,66,9.0,3.0,2.0,0.0,0.0,0.0,1,7,3,211,1,999,1,2,-2.0,94.0,-40.0,1.0,4992.0,0
2317,44,2.0,2.0,2.0,0.0,0.0,0.0,2,6,1,20,1,999,0,1,-2.0,94.0,-40.0,1.0,4992.0,0
2318,35,3.0,1.0,2.0,0.0,1.0,1.0,2,6,1,172,1,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
2319,57,7.0,1.0,3.0,0.0,0.0,0.0,1,8,3,338,2,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
2320,26,1.0,2.0,5.0,0.0,0.0,0.0,2,6,3,83,2,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
2321,39,11.0,1.0,3.0,0.0,1.0,0.0,2,6,4,72,1,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
2322,45,2.0,1.0,5.0,0.0,1.0,0.0,2,6,3,173,10,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
2323,35,6.0,2.0,4.0,0.0,1.0,0.0,1,11,4,192,2,999,1,2,-3.0,93.0,-30.0,1.0,5018.0,1
2324,42,10.0,1.0,3.0,0.0,0.0,0.0,1,11,1,90,4,999,1,2,-0.0,93.0,-42.0,4.0,5196.0,0
2325,36,3.0,2.0,3.0,0.0,0.0,0.0,1,10,3,146,1,999,1,2,-3.0,92.0,-27.0,1.0,5018.0,0
2326,46,3.0,2.0,3.0,0.0,0.0,1.0,1,5,1,195,1,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
2327,35,5.0,1.0,3.0,0.0,1.0,0.0,1,7,1,192,3,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
2328,24,3.0,2.0,2.0,0.0,1.0,0.0,1,7,3,145,4,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
2329,50,6.0,1.0,3.0,0.0,1.0,0.0,1,8,1,204,5,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
2330,36,3.0,2.0,3.0,0.0,0.0,0.0,1,7,4,67,6,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
2331,39,6.0,2.0,4.0,0.0,0.0,0.0,2,7,4,206,1,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
2332,57,1.0,1.0,6.0,0.0,1.0,0.0,1,7,1,769,3,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
2333,42,1.0,1.0,6.0,0.0,0.0,0.0,2,6,2,110,4,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
2334,31,1.0,2.0,3.0,0.0,0.0,0.0,1,7,5,35,3,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
2335,41,3.0,2.0,3.2141296431172615,0.0,1.0,1.0,2,5,1,1111,3,999,0,1,1.0,94.0,-36.0,5.0,5191.0,1
2336,25,1.0,1.0,6.0,0.0,0.0,0.0,1,5,5,114,2,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
2337,58,1.0,1.0,6.0,0.0,1.0,0.0,2,7,4,48,6,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
2338,33,5.0,1.0,3.0,0.0,0.0,0.0,2,5,2,367,5,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
2339,42,6.0,2.0,3.2141296431172615,0.0,0.0,0.0,2,5,2,162,4,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
2340,41,7.0,1.0,3.0,0.0,0.0,0.0,2,5,1,213,2,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
2341,49,1.0,3.0,5.0,0.0,0.0,0.0,1,11,3,55,1,999,0,1,-0.0,93.0,-42.0,4.0,5196.0,0
2342,44,1.0,1.0,1.0,0.0,1.0,0.0,2,5,1,33,4,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
2343,52,2.0,1.0,3.0,0.0,0.0,0.0,2,6,1,119,1,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
2344,26,1.0,1.0,1.0,0.0,0.0,0.0,1,5,3,45,2,999,2,2,-2.0,93.0,-46.0,1.0,5099.0,0
2345,43,3.0,1.0,2.0,0.0,0.0,0.0,1,5,3,431,2,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
2346,43,6.0,1.0,3.0,0.0,1.0,0.0,1,8,1,134,4,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
2347,26,10.0,1.0,6.0,0.0,1.0,0.0,1,7,1,149,2,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
2348,34,1.0,1.0,5.0,0.0,1.0,0.0,1,5,2,162,1,999,1,2,-2.0,93.0,-46.0,1.0,5099.0,0
2349,24,2.0,2.0,2.0,0.0,0.0,0.0,2,5,1,401,2,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
2350,33,5.0,2.0,3.0,0.0,0.0,0.0,2,5,5,92,1,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
2351,38,5.0,2.0,3.2141296431172615,0.0,0.0,0.0,1,7,2,843,8,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
2352,31,1.0,1.0,6.0,0.0,0.0,0.0,2,5,1,363,2,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
2353,32,3.0,3.0,3.0,0.0,1.0,0.0,1,7,4,668,1,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
2354,25,5.0,2.0,3.2141296431172615,0.0,0.0,0.0,1,4,1,131,2,999,1,2,-2.0,94.0,-35.0,1.0,5009.0,0
2355,26,3.0,2.0,3.0,0.0,0.0,0.0,2,7,3,342,5,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
2356,56,9.0,1.0,6.0,0.0,0.0,0.0,2,5,3,88,2,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
2357,38,1.0,1.0,5.0,0.0,0.0,0.0,2,5,4,21,9,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
2358,37,3.0,1.0,2.0,0.0,1.0,0.0,2,11,5,136,1,999,0,1,-3.0,93.0,-30.0,1.0,5018.0,0
2359,22,1.0,2.0,1.0,0.0,1.0,1.0,1,7,1,848,1,999,0,1,1.0,94.0,-43.0,5.0,5228.0,1
2360,50,1.0,1.0,1.0,0.0,0.0,0.0,2,6,2,128,6,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
2361,34,1.0,1.0,1.0,0.0,0.0,0.0,2,5,3,606,1,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
2362,35,6.0,2.0,3.0,0.0,1.0,0.0,1,5,1,271,2,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
2363,48,2.0,3.0,1.0,0.0,1.0,0.0,1,5,4,67,7,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
2364,25,3.0,1.0,2.0,0.0,0.0,0.0,1,7,3,95,1,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
2365,39,1.0,2.0,6.0,0.0,0.0,0.0,1,5,4,93,1,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
2366,52,6.0,1.0,4.0,0.0,1.0,1.0,1,9,1,211,1,999,1,2,-3.0,92.0,-30.0,1.0,5018.0,1
2367,48,6.0,1.0,3.0,0.0,0.0,0.0,1,8,5,239,1,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
2368,44,1.0,2.0,1.0,0.0,1.0,0.0,1,4,5,225,3,999,2,2,-2.0,93.0,-47.0,1.0,5099.0,0
2369,30,6.0,2.0,4.0,0.0,1.0,0.0,1,8,3,178,2,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
2370,32,7.0,1.0,2.0,0.0,0.0,0.0,2,6,2,206,1,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
2371,52,11.0,1.0,3.0,0.0,0.0,0.0,1,11,5,115,1,999,1,2,-0.0,93.0,-42.0,4.0,5196.0,0
2372,44,1.0,2.0,4.0,0.0,0.0,0.0,1,10,2,123,2,999,0,1,-3.0,92.0,-27.0,1.0,5018.0,0
2373,29,3.0,2.0,3.0,0.0,1.0,1.0,1,8,4,254,3,3,1,3,-3.0,92.0,-31.0,1.0,5076.0,1
2374,41,3.0,1.0,3.0,0.0,0.0,0.0,1,8,3,85,5,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
2375,26,6.0,1.0,2.0,0.0,1.0,0.0,2,5,5,305,2,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
2376,32,3.0,2.0,3.0,0.0,1.0,0.0,1,8,5,233,1,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
2377,31,3.0,2.0,3.0,0.0,1.0,0.0,1,8,2,191,2,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
2378,29,3.0,2.0,1.0,0.0,1.0,0.0,2,5,3,198,1,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
2379,58,1.0,1.0,6.0,0.0,1.0,0.0,2,5,4,148,3,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
2380,56,6.0,1.0,6.0,0.0,1.0,0.0,2,5,2,272,1,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
2381,23,1.0,2.0,4.0,0.0,1.0,0.0,1,5,5,136,3,999,1,2,-2.0,93.0,-46.0,1.0,5099.0,0
2382,50,6.0,1.0,4.0,0.0,1.0,0.0,2,5,5,855,2,999,0,1,1.0,94.0,-36.0,5.0,5191.0,1
2383,29,3.0,1.0,3.0,0.0,1.0,0.0,1,5,1,565,1,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,1
2384,31,3.0,2.0,3.0,0.0,1.0,1.0,1,8,4,140,3,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
2385,48,10.0,1.0,6.0,0.0,0.0,0.0,1,8,1,248,1,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
2386,27,1.0,2.0,3.2141296431172615,0.0,1.0,0.0,1,7,2,81,4,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
2387,24,6.0,3.0,4.0,0.0,0.0,0.0,1,4,5,332,1,999,1,2,-2.0,93.0,-47.0,1.0,5099.0,0
2388,35,6.0,1.0,2.0,0.0,0.0,0.0,2,5,3,208,3,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
2389,42,6.0,1.0,3.0,0.0,0.0,0.0,2,6,2,228,1,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
2390,37,3.0,1.0,2.0,0.0,0.0,0.0,1,5,1,14,3,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
2391,33,3.0,1.0,3.0,0.0,1.0,0.0,1,8,2,118,3,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
2392,58,7.0,1.0,3.0,0.0,0.0,0.0,1,8,1,164,2,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
2393,54,9.0,1.0,1.0,0.0,1.0,0.0,1,7,4,148,1,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
2394,54,6.0,1.0,4.0,0.0,1.0,0.0,1,11,2,149,2,999,0,1,-0.0,93.0,-42.0,4.0,5196.0,0
2395,39,6.0,2.0,4.0,0.0,0.0,0.0,1,8,1,71,1,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
2396,48,3.0,1.0,1.0,0.0,0.0,0.0,2,5,4,517,3,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
2397,34,1.0,3.0,6.0,0.0,0.0,0.0,1,4,5,204,5,999,0,1,-2.0,93.0,-47.0,1.0,5099.0,0
2398,28,1.0,2.0,1.0,0.0,0.0,0.0,1,5,3,77,3,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
2399,30,3.0,2.0,2.0,0.0,0.0,0.0,1,8,5,72,1,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
2400,59,9.0,1.0,4.0,0.0,1.0,0.0,2,6,2,77,8,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
2401,29,3.0,2.0,2.0,0.0,1.0,0.0,1,7,5,139,2,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
2402,25,3.0,1.0,2.0,0.0,0.0,0.0,2,5,5,498,1,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
2403,47,3.0,3.0,2.0,0.0,1.0,0.0,1,9,2,159,1,999,1,2,-3.0,92.0,-30.0,1.0,5018.0,0
2404,32,3.0,1.0,3.0,0.0,0.0,1.0,1,8,2,301,3,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
2405,30,1.0,1.0,5.0,0.0,0.0,0.0,2,6,2,338,1,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
2406,24,6.0,2.0,3.0,0.0,0.0,0.0,1,10,3,197,1,999,0,1,-3.0,92.0,-27.0,1.0,5018.0,0
2407,58,4.0,1.0,2.0,0.0,0.0,0.0,1,9,1,145,1,999,2,2,-1.0,94.0,-38.0,1.0,4964.0,0
2408,44,7.0,1.0,3.0,0.0,0.0,0.0,2,5,3,158,2,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
2409,36,3.0,1.0,3.0,0.0,1.0,1.0,1,9,2,28,2,999,0,1,-3.0,92.0,-30.0,1.0,5018.0,0
2410,33,5.0,3.0,1.0,0.0,1.0,0.0,2,5,2,355,1,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
2411,31,1.0,2.0,2.0,0.0,0.0,0.0,1,7,1,42,6,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
2412,38,3.0,2.0,3.0,0.0,1.0,0.0,2,6,2,992,1,999,0,1,1.0,94.0,-42.0,5.0,5228.0,1
2413,35,7.0,1.0,3.0,0.0,1.0,0.0,1,8,4,108,4,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
2414,29,1.0,1.0,1.0,0.0,0.0,0.0,1,5,5,202,2,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
2415,58,7.0,1.0,3.0,0.0,1.0,0.0,1,7,1,260,1,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
2416,43,1.0,1.0,6.0,0.0,1.0,0.0,2,5,2,269,3,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
2417,55,5.0,1.0,6.0,0.0,1.0,0.0,1,8,4,169,5,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
2418,53,7.0,1.0,3.0,0.0,1.0,0.0,2,5,2,186,1,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
2419,38,4.0,1.0,1.0,0.0,1.0,0.0,1,7,5,215,3,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
2420,36,6.0,2.0,4.0,0.0,0.0,0.0,1,7,4,54,4,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
2421,56,9.0,1.0,4.0,0.0,0.0,0.0,1,8,2,139,2,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
2422,32,3.0,1.0,3.0,0.0,0.0,0.0,2,5,4,99,2,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
2423,48,1.0,1.0,1.0,0.0,1.0,0.0,2,8,5,67,2,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
2424,31,6.0,1.0,3.0,0.0,0.0,0.0,2,11,1,57,4,999,0,1,-3.0,93.0,-30.0,1.0,5018.0,0
2425,50,5.0,1.0,6.0,0.0,1.0,0.0,1,8,1,311,1,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
2426,38,2.0,1.0,2.0,0.0,1.0,0.0,2,6,1,25,7,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
2427,34,3.0,2.0,3.0,0.0,0.0,0.0,2,6,4,17,16,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
2428,41,1.0,1.0,6.0,0.0,1.0,0.0,1,5,2,234,1,999,2,2,-2.0,93.0,-46.0,1.0,5099.0,0
2429,51,7.0,1.0,3.0,0.0,1.0,0.0,1,8,4,386,1,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
2430,26,3.0,2.0,2.0,0.0,0.0,0.0,2,5,5,619,2,999,0,1,1.0,94.0,-36.0,5.0,5191.0,1
2431,34,3.0,2.0,3.0,0.0,0.0,0.0,1,9,5,260,3,3,2,3,-3.0,92.0,-30.0,1.0,5018.0,1
2432,41,6.0,1.0,3.0,0.0,1.0,1.0,1,4,4,139,1,999,0,1,-2.0,93.0,-47.0,1.0,5099.0,0
2433,41,6.0,1.0,4.0,0.0,1.0,0.0,1,6,2,318,1,4,3,3,-3.0,93.0,-41.0,1.0,5076.0,1
2434,26,1.0,1.0,1.0,0.0,1.0,0.0,2,6,3,71,1,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
2435,32,1.0,1.0,5.0,0.0,1.0,0.0,1,5,3,459,1,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,1
2436,49,1.0,1.0,5.0,0.0,0.0,1.0,1,5,2,354,1,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
2437,39,6.0,1.0,2.0,0.0,0.0,0.0,1,8,1,225,2,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
2438,38,1.0,1.0,1.0,0.0,1.0,0.0,2,6,5,144,4,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
2439,52,9.0,3.0,4.0,0.0,0.0,0.0,1,7,2,867,2,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
2440,57,5.0,1.0,3.0,0.0,0.0,1.0,1,7,4,1441,2,999,0,1,1.0,94.0,-43.0,5.0,5228.0,1
2441,38,10.0,1.0,3.0,0.0,0.0,0.0,2,6,1,100,5,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
2442,31,3.0,1.0,2.0,0.0,0.0,0.0,1,5,4,172,2,999,1,2,-2.0,93.0,-46.0,1.0,5099.0,0
2443,57,1.0,1.0,6.0,0.0,0.0,0.0,1,7,5,42,3,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
2444,42,5.0,1.0,4.0,0.0,1.0,0.0,1,5,5,665,1,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
2445,32,3.0,1.0,2.0,0.0,1.0,0.0,1,7,3,154,1,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
2446,31,1.0,1.0,1.0,0.0,1.0,0.0,2,5,2,97,2,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
2447,32,4.0,1.0,2.0,0.0,1.0,0.0,1,11,4,356,1,999,0,1,-0.0,93.0,-42.0,4.0,5196.0,0
2448,40,7.0,1.0,3.2141296431172615,0.0,1.0,0.0,2,6,5,170,1,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
2449,58,1.0,1.0,6.0,0.0,1.0,0.0,2,6,5,570,2,999,0,1,1.0,94.0,-42.0,5.0,5228.0,1
2450,44,3.0,1.0,3.0,0.0,1.0,0.0,2,6,4,351,1,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
2451,46,4.0,1.0,3.2141296431172615,0.0,1.0,0.0,2,6,5,86,1,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
2452,47,3.0,1.0,5.0,0.0,1.0,0.0,1,4,4,399,2,999,1,2,-2.0,93.0,-47.0,1.0,5099.0,0
